344,1662773400,746
347,1662773400,391
348,1662773400,555
355,1662773400,327
356,1662773400,686
357,1662773400,591
358,1662773400,460
360,1662773400,622
361,1662773400,268
368,1662773400,835
371,1662773400,537
373,1662773400,453
375,1662773400,466
380,1662773400,654
381,1662773400,736
386,1662773400,297
393,1662773400,159
396,1662773400,381
399,1662773400,1029
409,1662773400,271
412,1662773400,399
413,1662773400,495
416,1662773400,813
418,1662773400,676
421,1662773400,236
423,1662773400,844
427,1662773400,237
433,1662773400,550
437,1662773400,584
438,1662773400,422
444,1662773400,336
451,1662773400,957
459,1662773400,402
468,1662773400,909
469,1662773400,193
471,1662773400,663
478,1662773400,716
480,1662773400,60
481,1662773400,407
488,1662773400,621
491,1662773400,501
496,1662773400,51
515,1662773400,378
521,1662773400,253
523,1662773400,470
546,1662773400,47
552,1662773400,365
562,1662773400,384
564,1662773400,350
565,1662773400,703
566,1662773400,433
574,1662773400,796
576,1662773400,939
579,1662773400,354
594,1662773400,581
600,1662773400,538
612,1662773400,332
614,1662773400,506
619,1662773400,167
620,1662773400,640
628,1662773400,472
629,1662773400,685
642,1662773400,981
651,1662773400,516
653,1662773400,845
661,1662773400,493
670,1662773400,518
671,1662773400,665
679,1662773400,317
680,1662773400,1325
688,1662773400,11
693,1662773400,195
696,1662773400,380
697,1662773400,787
699,1662773400,530
704,1662773400,428
707,1662773400,535
712,1662773400,529
716,1662773400,383
724,1662773400,532
725,1662773400,178
726,1662773400,448
731,1662773400,396
732,1662773400,371
737,1662773400,815
763,1662773400,471
765,1662773400,814
767,1662773400,438
772,1662773400,276
777,1662773400,71
779,1662773400,556
780,1662773400,446
787,1662773400,376
792,1662773400,602
793,1662773400,467
803,1662773400,644
806,1662773400,740
808,1662773400,894
814,1662773400,515
821,1662773400,419
823,1662773400,946
829,1662773400,572
831,1662773400,258
838,1662773400,577
840,1662773400,624
842,1662773400,717
853,1662773400,804
872,1662773400,571
881,1662773400,626
883,1662773400,270
892,1662773400,302
901,1662773400,826
906,1662773400,693
911,1662773400,615
928,1662773400,100
932,1662773400,483
936,1662773400,512
938,1662773400,413
947,1662773400,546
948,1662773400,628
954,1662771600,822
955,1662773400,141
958,1662773400,719
959,1662773400,291
960,1662773400,635
965,1662773400,213
968,1662773400,363
972,1662773400,417
977,1662773400,392
979,1662773400,83
984,1662773400,255
986,1662773400,469
1000,1662773400,301
1024,1662773400,702
1025,1662773400,489
1028,1662773400,99
1038,1662771600,429
1042,1662773400,593
1043,1662773400,680
1045,1662773400,1064
1048,1662773400,496
1050,1662773400,745
1051,1662773400,492
1058,1662773400,647
1066,1662773400,708
1082,1662773400,405
1102,1662773400,675
1111,1662773400,564
1115,1662773400,461
1121,1662773400,457
1132,1662773400,494
1180,1662771600,980
1181,1662773400,414
1194,1662773400,486
1197,1662773400,425
1212,1662773400,755
1213,1662773400,343
1214,1662773400,759
1216,1662773400,563
1218,1662773400,434
1219,1662773400,504
1220,1662773400,582
1221,1662773400,261
1222,1662773400,575
1225,1662773400,192
1227,1662773400,792
1229,1662773400,528
1230,1662773400,652
1232,1662773400,479
1233,1662773400,409
1224,1662775200,62
1247,1662775200,152
5,1662777000,169
9,1662777000,28
20,1662777000,352
28,1662777000,173
45,1662777000,114
46,1662777000,290
53,1662777000,107
71,1662775200,220
72,1662777000,24
96,1662777000,106
111,1662777000,278
113,1662777000,53
116,1662777000,357
151,1662777000,151
164,1662777000,300
165,1662777000,23
187,1662777000,102
189,1662777000,283
200,1662777000,330
208,1662777000,180
219,1662777000,17
232,1662777000,116
236,1662777000,456
245,1662777000,153
253,1662777000,370
261,1662777000,154
264,1662777000,257
272,1662775200,211
300,1662777000,13
310,1662777000,38
315,1662777000,128
319,1662777000,196
325,1662777000,36
340,1662777000,66
350,1662777000,73
352,1662777000,246
354,1662777000,57
391,1662777000,187
400,1662777000,416
402,1662777000,52
408,1662777000,29
410,1662777000,142
411,1662777000,78
414,1662777000,480
434,1662777000,86
453,1662777000,145
465,1662777000,299
489,1662777000,149
508,1662777000,45
518,1662777000,241
525,1662777000,216
535,1662777000,91
537,1662777000,119
541,1662777000,488
543,1662777000,104
558,1662777000,67
599,1662777000,358
601,1662777000,306
602,1662777000,415
607,1662777000,596
608,1662777000,147
609,1662777000,129
618,1662777000,251
621,1662777000,115
625,1662777000,46
627,1662777000,146
635,1662777000,272
636,1662777000,312
640,1662777000,44
646,1662777000,364
649,1662777000,289
659,1662777000,222
710,1662777000,318
713,1662777000,2
717,1662777000,275
727,1662777000,181
728,1662777000,20
746,1662777000,183
753,1662777000,432
766,1662777000,539
788,1662777000,81
791,1662777000,199
798,1662777000,377
801,1662777000,179
802,1662777000,31
804,1662777000,137
818,1662777000,421
827,1662777000,243
832,1662777000,244
843,1662777000,70
851,1662777000,94
870,1662777000,334
871,1662777000,233
875,1662777000,242
888,1662777000,158
889,1662777000,140
893,1662777000,307
908,1662777000,84
917,1662777000,781
926,1662777000,89
939,1662777000,121
942,1662777000,49
943,1662777000,130
949,1662777000,148
950,1662777000,43
951,1662777000,35
952,1662777000,7
956,1662775200,277
970,1662775200,227
973,1662777000,514
974,1662777000,27
980,1662775200,162
991,1662777000,520
997,1662777000,21
1008,1662777000,208
1019,1662777000,55
1029,1662777000,139
1030,1662777000,95
1032,1662777000,72
1041,1662777000,133
1046,1662777000,362
1064,1662777000,224
1072,1662777000,14
1073,1662777000,170
1077,1662777000,182
1081,1662777000,322
1084,1662777000,200
1087,1662777000,97
1095,1662777000,184
1106,1662777000,3
1114,1662777000,164
1119,1662777000,39
1129,1662777000,292
1136,1662777000,950
1139,1662777000,41
1140,1662777000,503
1167,1662777000,56
1168,1662777000,165
1184,1662777000,1
1188,1662777000,324
1196,1662777000,367
1199,1662777000,34
1208,1662777000,239
1209,1662777000,8
1210,1662777000,79
1215,1662777000,235
1226,1662777000,109
1231,1662777000,68
1235,1662777000,48
1236,1662777000,254
1237,1662777000,61
1238,1662777000,40
1239,1662777000,101
1240,1662777000,203
1242,1662777000,143
1244,1662777000,585
1248,1662777000,155
1250,1662777000,202
1251,1662777000,388
1254,1662777000,217
1255,1662777000,423
1257,1662777000,64
1259,1662777000,144
1263,1662777000,250
1264,1662777000,98
1265,1662775200,123
1266,1662777000,59
1268,1662777000,229
1270,1662777000,295
1271,1662777000,191
1272,1662777000,207
1273,1662777000,238
1274,1662777000,74
1277,1662777000,19
1278,1662777000,157
1282,1662777000,58
1284,1662777000,5
1285,1662777000,76
1286,1662777000,811
1287,1662777000,85
1288,1662777000,10
1290,1662777000,120
1292,1662777000,132
1297,1662777000,279
1300,1662777000,138
1303,1662777000,92
1306,1662777000,309
1262,1662778800,274
1267,1662778800,310
1276,1662778800,63
1283,1662778800,293
1298,1662778800,219
76,1662780600,273
83,1662780600,194
108,1662780600,253
114,1662780600,264
120,1662780600,361
129,1662780600,234
143,1662780600,302
148,1662780600,175
156,1662780600,118
171,1662780600,125
193,1662780600,218
199,1662780600,341
251,1662780600,88
271,1662780600,201
293,1662780600,110
320,1662780600,685
378,1662780600,304
387,1662780600,455
394,1662780600,126
424,1662780600,321
561,1662780600,354
603,1662780600,172
643,1662780600,344
647,1662780600,288
690,1662780600,477
692,1662780600,112
698,1662780600,135
700,1662780600,108
750,1662780600,136
754,1662780600,319
762,1662780600,211
794,1662780600,65
822,1662780600,50
825,1662780600,896
841,1662780600,160
848,1662780600,339
857,1662780600,87
858,1662780600,105
879,1662780600,403
885,1662780600,372
905,1662780600,230
907,1662780600,501
916,1662780600,635
918,1662780600,530
921,1662780600,265
930,1662780600,171
946,1662780600,122
995,1662780600,605
1004,1662780600,82
1018,1662780600,495
1031,1662778800,113
1053,1662778800,163
1063,1662780600,174
1080,1662780600,220
1085,1662780600,392
1089,1662778800,247
1092,1662780600,83
1117,1662780600,328
1130,1662780600,389
1144,1662780600,16
1146,1662780600,436
1173,1662780600,582
1187,1662780600,412
1189,1662780600,308
1260,1662780600,69
1296,1662780600,366
1307,1662780600,206
1308,1662780600,335
1309,1662780600,386
1310,1662780600,356
1311,1662778800,479
1312,1662780600,331
1313,1662780600,301
1314,1662780600,419
1315,1662780600,505
1316,1662780600,325
1317,1662780600,223
1322,1662780600,368
1323,1662780600,214
1324,1662780600,210
1325,1662780600,398
1326,1662780600,409
1327,1662780600,424
1328,1662780600,161
1329,1662780600,345
1332,1662780600,32
1333,1662780600,470
1335,1662780600,365
1336,1662780600,441
1341,1662780600,379
1344,1662780600,277
1345,1662780600,150
1347,1662780600,305
1349,1662780600,177
1350,1662780600,267
1351,1662780600,231
1355,1662780600,42
1357,1662780600,298
1358,1662780600,286
1359,1662780600,215
1363,1662780600,414
1367,1662780600,166
1368,1662780600,96
1371,1662780600,240
1373,1662780600,430
1375,1662780600,343
1377,1662780600,489
1381,1662780600,209
1382,1662780600,131
1383,1662780600,314
1384,1662780600,276
1388,1662780600,124
1393,1662780600,117
1394,1662780600,47
1396,1662780600,188
1340,1662782400,157
1346,1662782400,181
1352,1662782400,39
1385,1662782400,49
1392,1662782400,76
14,1662784200,374
33,1662784200,263
54,1662784200,708
62,1662784200,258
102,1662782400,239
144,1662784200,74
160,1662784200,178
175,1662784200,139
177,1662784200,282
185,1662784200,216
196,1662782400,102
203,1662784200,440
206,1662784200,233
207,1662784200,184
229,1662784200,278
241,1662784200,56
249,1662784200,95
250,1662784200,192
259,1662784200,106
276,1662784200,318
277,1662784200,84
301,1662784200,394
342,1662784200,390
345,1662784200,306
346,1662784200,260
370,1662784200,155
379,1662784200,53
388,1662784200,197
406,1662784200,433
419,1662784200,203
425,1662784200,85
472,1662784200,376
475,1662784200,266
483,1662784200,170
492,1662784200,2
493,1662784200,272
497,1662784200,8
498,1662784200,168
512,1662784200,104
520,1662784200,418
530,1662784200,347
539,1662784200,46
542,1662784200,195
548,1662784200,227
556,1662784200,140
575,1662784200,539
590,1662784200,13
592,1662784200,585
596,1662784200,17
613,1662784200,132
622,1662784200,320
652,1662784200,107
656,1662784200,45
667,1662784200,204
669,1662784200,114
681,1662784200,154
691,1662784200,531
694,1662784200,237
706,1662784200,309
714,1662784200,92
740,1662784200,303
751,1662784200,213
760,1662782400,275
771,1662784200,38
784,1662784200,99
786,1662784200,164
790,1662784200,400
800,1662784200,94
811,1662784200,73
812,1662784200,205
816,1662784200,34
820,1662784200,40
861,1662784200,388
882,1662784200,297
891,1662784200,169
897,1662784200,153
898,1662784200,246
899,1662784200,429
933,1662784200,350
935,1662784200,68
976,1662782400,307
978,1662784200,280
996,1662784200,829
998,1662784200,458
1017,1662784200,792
1033,1662784200,207
1036,1662784200,43
1039,1662784200,377
1044,1662782400,378
1100,1662784200,3
1108,1662784200,229
1118,1662784200,144
1123,1662784200,48
1124,1662784200,490
1141,1662784200,115
1143,1662784200,15
1148,1662784200,89
1149,1662784200,313
1160,1662784200,23
1165,1662784200,62
1171,1662784200,86
1175,1662784200,109
1176,1662784200,36
1190,1662784200,245
1198,1662784200,200
1202,1662784200,31
1269,1662784200,44
1279,1662784200,583
1281,1662784200,406
1291,1662784200,375
1293,1662782400,622
1301,1662784200,1
1302,1662784200,300
1304,1662784200,222
1361,1662784200,384
1364,1662784200,149
1365,1662782400,295
1380,1662784200,20
1386,1662784200,249
1389,1662784200,252
1398,1662784200,809
1399,1662784200,163
1400,1662784200,189
1405,1662784200,7
1408,1662784200,208
1409,1662782400,71
1410,1662784200,52
1411,1662784200,514
1414,1662784200,61
1415,1662784200,346
1419,1662784200,116
1420,1662784200,488
1421,1662784200,811
1422,1662784200,261
1424,1662784200,329
1426,1662784200,247
1428,1662784200,241
1432,1662784200,363
1433,1662784200,251
1434,1662782400,535
1435,1662784200,259
1436,1662784200,100
1437,1662784200,141
1439,1662784200,119
1440,1662784200,279
1441,1662784200,243
1442,1662784200,391
1443,1662784200,334
1444,1662784200,41
1445,1662784200,734
1446,1662784200,134
1447,1662784200,29
1448,1662784200,111
1450,1662784200,190
1451,1662784200,269
1453,1662784200,64
1454,1662784200,179
1456,1662782400,467
1459,1662784200,185
1460,1662784200,113
1463,1662784200,143
1464,1662782400,472
1466,1662784200,824
1469,1662784200,162
1470,1662782400,196
1471,1662784200,212
1472,1662784200,91
1476,1662784200,397
1477,1662784200,292
1482,1662784200,133
1483,1662784200,291
1486,1662784200,5
1487,1662784200,257
1488,1662782400,187
1491,1662782400,593
1494,1662784200,312
1495,1662784200,97
1498,1662784200,317
1499,1662784200,101
1501,1662784200,336
1502,1662784200,358
1504,1662784200,79
1507,1662784200,217
1509,1662784200,151
1510,1662784200,238
1511,1662784200,349
1512,1662784200,158
1513,1662784200,385
1514,1662784200,66
1515,1662784200,537
1518,1662784200,142
1519,1662784200,235
1521,1662784200,37
1522,1662784200,72
1524,1662784200,147
1526,1662784200,63
1527,1662784200,146
1528,1662782400,152
1531,1662784200,167
1532,1662784200,202
1533,1662784200,57
1536,1662784200,182
1538,1662784200,35
1539,1662784200,25
1554,1662784200,333
1556,1662784200,364
0,1662787800,87
22,1662787800,437
25,1662786000,248
26,1662787800,428
34,1662787800,555
36,1662787800,460
38,1662787800,483
44,1662787800,165
55,1662787800,281
60,1662787800,161
63,1662787800,343
85,1662786000,450
87,1662787800,265
91,1662787800,244
105,1662786000,453
109,1662787800,177
118,1662787800,330
141,1662787800,362
159,1662787800,55
182,1662787800,344
183,1662787800,274
194,1662787800,502
215,1662787800,16
224,1662787800,454
230,1662787800,69
278,1662787800,290
286,1662787800,301
294,1662786000,563
296,1662787800,389
298,1662787800,637
302,1662787800,160
330,1662787800,82
338,1662787800,545
351,1662787800,311
362,1662787800,360
365,1662787800,713
366,1662787800,655
382,1662786000,187
420,1662787800,314
429,1662787800,332
440,1662787800,230
449,1662787800,520
454,1662787800,176
456,1662787800,476
470,1662787800,369
482,1662787800,382
490,1662787800,108
502,1662787800,420
504,1662787800,201
516,1662787800,289
528,1662787800,27
570,1662787800,75
571,1662787800,327
584,1662787800,442
585,1662787800,574
586,1662787800,465
624,1662787800,19
632,1662787800,521
675,1662787800,307
682,1662787800,415
709,1662787800,131
761,1662787800,145
764,1662787800,871
783,1662787800,105
796,1662786000,98
839,1662787800,548
849,1662787800,463
866,1662787800,173
876,1662787800,403
886,1662787800,188
894,1662787800,253
904,1662787800,232
915,1662787800,12
922,1662787800,117
934,1662787800,416
941,1662787800,398
971,1662786000,417
983,1662787800,175
987,1662787800,254
1001,1662787800,704
1020,1662787800,191
1037,1662787800,485
1040,1662787800,211
1047,1662787800,587
1054,1662787800,196
1062,1662787800,341
1070,1662787800,288
1075,1662787800,325
1076,1662787800,240
1103,1662787800,50
1110,1662787800,268
1116,1662787800,39
1120,1662787800,304
1127,1662787800,112
1134,1662787800,264
1142,1662787800,441
1152,1662787800,621
1156,1662787800,255
1163,1662787800,626
1200,1662787800,4
1206,1662787800,399
1223,1662787800,452
1228,1662787800,14
1234,1662787800,214
1243,1662787800,298
1246,1662787800,401
1252,1662787800,361
1261,1662787800,157
1289,1662786000,324
1337,1662787800,47
1339,1662787800,199
1353,1662787800,891
1356,1662787800,493
1366,1662787800,601
1372,1662787800,402
1397,1662787800,125
1401,1662787800,302
1402,1662787800,405
1403,1662787800,121
1406,1662787800,59
1418,1662787800,494
1427,1662787800,65
1431,1662787800,150
1452,1662787800,42
1455,1662787800,499
1478,1662787800,551
1480,1662787800,137
1481,1662787800,410
1500,1662787800,242
1517,1662787800,902
1529,1662787800,70
1534,1662787800,305
1537,1662787800,566
1540,1662787800,379
1541,1662787800,231
1546,1662787800,378
1547,1662787800,407
1549,1662787800,67
1550,1662787800,294
1551,1662787800,507
1552,1662787800,496
1553,1662787800,357
1555,1662787800,273
1557,1662786000,102
1559,1662787800,123
1560,1662787800,194
1561,1662787800,180
1563,1662787800,435
1564,1662787800,135
1565,1662787800,250
1566,1662787800,328
1568,1662787800,129
1569,1662787800,128
1571,1662787800,10
1572,1662787800,345
1573,1662787800,218
1576,1662787800,224
1582,1662787800,352
1584,1662787800,636
1586,1662787800,181
1588,1662787800,486
1591,1662787800,335
1593,1662787800,174
1594,1662787800,412
1595,1662787800,18
1596,1662787800,602
1597,1662787800,635
1598,1662787800,622
1599,1662787800,172
1602,1662787800,431
1603,1662787800,550
1605,1662787800,130
1606,1662787800,354
1608,1662787800,370
1612,1662787800,651
1616,1662787800,381
1617,1662787800,480
1619,1662787800,286
1620,1662787800,71
1621,1662787800,267
1622,1662787800,219
1623,1662787800,393
1624,1662787800,594
1625,1662787800,186
1627,1662787800,592
1628,1662787800,183
1629,1662787800,351
1631,1662787800,296
1638,1662787800,322
1647,1662787800,470
1649,1662787800,226
1652,1662787800,171
1653,1662787800,110
1659,1662787800,414
1661,1662787800,591
1662,1662787800,21
1663,1662787800,310
1667,1662787800,276
1670,1662787800,503
1673,1662787800,275
1674,1662787800,152
1679,1662787800,556
1680,1662787800,408
1681,1662787800,515
1682,1662787800,223
1684,1662787800,469
1685,1662787800,438
1686,1662786000,60
1687,1662787800,78
1689,1662787800,83
1690,1662787800,81
1695,1662787800,845
1696,1662787800,58
1699,1662787800,308
1700,1662787800,366
1704,1662786000,293
1705,1662787800,206
1636,1662789600,61
1643,1662789600,89
1656,1662789600,133
1658,1662789600,62
1672,1662789600,2
1676,1662789600,92
1691,1662789600,297
1747,1662789600,115
1779,1662789600,100
3,1662791400,419
18,1662791400,8
52,1662791400,88
65,1662791400,424
74,1662791400,358
115,1662791400,37
133,1662791400,64
136,1662791400,569
139,1662791400,190
142,1662791400,432
149,1662791400,659
166,1662791400,28
180,1662791400,537
181,1662791400,147
186,1662789600,755
201,1662791400,73
213,1662791400,164
218,1662791400,657
221,1662791400,51
223,1662791400,32
225,1662791400,511
256,1662791400,331
265,1662791400,7
266,1662791400,538
290,1662791400,116
297,1662791400,260
299,1662791400,787
327,1662791400,25
333,1662791400,243
339,1662791400,386
353,1662791400,434
363,1662791400,5
372,1662791400,318
383,1662791400,336
395,1662791400,421
404,1662791400,9
432,1662791400,221
436,1662791400,524
448,1662791400,103
463,1662791400,217
466,1662791400,99
467,1662791400,216
487,1662791400,474
499,1662791400,245
503,1662791400,207
506,1662791400,159
531,1662791400,539
540,1662791400,6
547,1662791400,79
554,1662791400,676
555,1662791400,246
559,1662791400,400
563,1662791400,124
567,1662791400,291
604,1662791400,329
668,1662791400,504
686,1662791400,3
695,1662791400,759
718,1662791400,107
720,1662791400,85
723,1662789600,306
757,1662791400,15
769,1662791400,167
773,1662791400,38
781,1662791400,126
807,1662791400,134
830,1662791400,184
860,1662791400,319
862,1662791400,384
884,1662791400,142
927,1662791400,606
993,1662791400,342
999,1662791400,239
1002,1662791400,86
1003,1662793200,423
1011,1662791400,295
1013,1662791400,278
1023,1662791400,279
1060,1662791400,106
1093,1662791400,200
1101,1662791400,367
1122,1662791400,158
1125,1662791400,313
1135,1662791400,95
1150,1662791400,285
1157,1662791400,411
1159,1662791400,17
1162,1662791400,518
1169,1662791400,309
1174,1662791400,473
1192,1662789600,185
1205,1662791400,76
1245,1662791400,269
1249,1662791400,445
1258,1662791400,155
1305,1662791400,397
1319,1662791400,365
1334,1662791400,540
1342,1662791400,586
1343,1662793200,24
1362,1662791400,235
1369,1662791400,458
1374,1662791400,13
1378,1662789600,457
1379,1662791400,734
1395,1662791400,22
1404,1662791400,23
1407,1662791400,74
1412,1662791400,334
1413,1662791400,736
1417,1662791400,584
1423,1662791400,461
1461,1662791400,52
1462,1662791400,132
1474,1662791400,146
1479,1662791400,372
1492,1662791400,166
1493,1662791400,447
1496,1662791400,679
1503,1662791400,280
1506,1662791400,210
1544,1662791400,66
1567,1662791400,333
1570,1662791400,600
1574,1662789600,202
1575,1662791400,475
1577,1662791400,136
1578,1662791400,179
1583,1662791400,249
1585,1662791400,543
1587,1662791400,101
1589,1662791400,375
1592,1662791400,691
1609,1662791400,163
1613,1662791400,90
1618,1662791400,113
1626,1662791400,215
1632,1662791400,580
1635,1662791400,102
1637,1662791400,168
1639,1662791400,459
1641,1662791400,392
1645,1662791400,609
1646,1662791400,45
1668,1662791400,376
1677,1662791400,154
1683,1662791400,811
1692,1662791400,455
1701,1662791400,209
1707,1662791400,97
1708,1662791400,35
1709,1662791400,417
1711,1662791400,356
1713,1662791400,48
1714,1662791400,234
1715,1662791400,546
1716,1662791400,722
1717,1662791400,63
1719,1662791400,60
1720,1662791400,57
1723,1662791400,233
1725,1662791400,519
1726,1662791400,677
1729,1662791400,203
1730,1662791400,29
1731,1662791400,364
1732,1662791400,395
1733,1662791400,645
1734,1662791400,418
1736,1662791400,41
1737,1662791400,516
1739,1662791400,585
1740,1662791400,40
